175,175,175,175,8,8,8,8,8,10,10,0,2,10,10,8,8,10,14,14,14,14,16,16,18,18,18,16,16,16,14,14,14,14,14,14,14,14,14,14,14,4,10,10,6,6,6,10,8,8,8,8,2,2,6,10,14,14,14,14,8,8,6,8,6,6,4,6,6,6,4,6,8,10,8,10,12,14,12,14,16,18,18,18,14,16,18,18,16,18,4,6,6,6,8,7,8,7,10,9,14,13,6,5,2,1,4,3,8,7,8,7,4,3,10,9,8,7,10,9,10,9,12,11,12,11,14,13,14,13,8,7,6,5,16,15,14,13,18,17,16,15,14,13,8,7,18,17,16,15,18,17,14,13,14,13,4,3,6,5,6,5,10,9,10,9,6,5,6,5,10,9,8,7,
175,175,175,175,8,8,8,8,8,10,10,2,0,10,10,8,8,10,14,14,14,14,16,16,18,18,18,16,16,16,14,14,14,14,14,14,14,14,14,14,14,4,10,10,6,6,6,10,8,8,8,8,2,2,6,10,14,14,14,14,8,8,6,8,6,6,4,6,6,6,4,6,8,10,8,10,12,14,12,14,16,18,18,18,14,16,18,18,16,18,4,6,6,6,8,7,8,7,10,9,14,13,6,5,2,1,4,3,8,7,8,7,4,3,10,9,8,7,10,9,10,9,12,11,12,11,14,13,14,13,8,7,6,5,16,15,14,13,18,17,16,15,14,13,8,7,18,17,16,15,18,17,14,13,14,13,4,3,6,5,6,5,10,9,10,9,6,5,6,5,10,9,8,7,
175,175,175,175,4,4,4,4,4,8,8,10,10,0,2,6,6,4,8,8,10,10,10,10,12,12,12,12,12,12,8,8,8,8,8,8,8,10,10,10,10,10,8,8,8,8,8,8,8,2,6,6,10,8,6,6,10,8,8,8,12,14,14,14,10,12,12,12,4,6,6,6,2,4,4,4,6,8,8,8,12,14,14,14,8,10,12,12,10,12,8,10,10,10,4,3,4,3,8,7,8,7,14,13,10,9,8,7,12,11,10,9,12,11,2,1,6,5,4,3,6,5,6,5,8,7,8,7,10,9,6,5,8,7,10,9,8,7,12,11,12,11,8,7,14,13,14,13,10,9,12,11,8,7,10,9,10,9,10,9,6,5,4,3,8,7,12,11,8,7,8,7,6,5,
175,175,175,175,4,4,4,4,4,8,8,10,10,2,0,6,6,4,8,8,10,10,10,10,12,12,12,12,12,12,8,8,8,8,8,8,8,10,10,10,10,10,8,8,8,8,8,8,8,2,6,6,10,8,6,6,10,8,8,8,12,14,14,14,10,12,12,12,4,6,6,6,2,4,4,4,6,8,8,8,12,14,14,14,8,10,12,12,10,12,8,10,10,10,4,3,4,3,8,7,8,7,14,13,10,9,8,7,12,11,10,9,12,11,2,1,6,5,4,3,6,5,6,5,8,7,8,7,10,9,6,5,8,7,10,9,8,7,12,11,12,11,8,7,14,13,14,13,10,9,12,11,8,7,10,9,10,9,10,9,6,5,4,3,8,7,12,11,8,7,8,7,6,5,
175,175,175,175,8,8,8,6,6,10,10,8,8,6,6,0,2,6,10,10,8,8,12,12,14,14,14,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,10,10,4,4,4,10,10,6,8,8,8,6,2,4,8,10,10,10,14,14,12,14,12,12,10,12,6,6,4,6,4,4,2,4,8,8,6,8,10,12,12,12,10,12,14,14,12,14,6,8,8,8,8,7,6,5,10,9,8,7,12,11,8,7,6,5,14,13,12,11,10,9,6,5,2,1,6,5,4,3,8,7,6,5,10,9,8,7,8,7,6,5,12,11,10,9,14,13,10,9,10,9,14,13,12,11,12,11,14,13,10,9,8,7,8,7,8,7,6,5,4,3,10,9,12,11,4,3,10,9,8,7,
175,175,175,175,8,8,8,6,6,10,10,8,8,6,6,2,0,6,10,10,8,8,12,12,14,14,14,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,10,10,4,4,4,10,10,6,8,8,8,6,2,4,8,10,10,10,14,14,12,14,12,12,10,12,6,6,4,6,4,4,2,4,8,8,6,8,10,12,12,12,10,12,14,14,12,14,6,8,8,8,8,7,6,5,10,9,8,7,12,11,8,7,6,5,14,13,12,11,10,9,6,5,2,1,6,5,4,3,8,7,6,5,10,9,8,7,8,7,6,5,12,11,10,9,14,13,10,9,10,9,14,13,12,11,12,11,14,13,10,9,8,7,8,7,8,7,6,5,4,3,10,9,12,11,4,3,10,9,8,7,
175,175,175,175,6,6,6,4,4,8,8,10,10,4,4,6,6,0,4,4,6,6,6,6,8,8,8,8,8,8,4,4,4,4,4,4,4,6,6,6,6,10,8,8,8,8,8,8,8,4,6,6,10,8,6,6,6,4,4,4,12,14,14,14,10,12,12,12,4,6,6,6,2,4,4,4,2,4,4,4,8,10,10,10,4,6,8,8,6,8,8,10,10,10,6,5,4,3,8,7,4,3,14,13,10,9,8,7,12,11,10,9,12,11,4,3,6,5,2,1,6,5,2,1,6,5,4,3,6,5,6,5,8,7,6,5,4,3,8,7,8,7,4,3,14,13,10,9,6,5,8,7,4,3,6,5,10,9,10,9,6,5,4,3,8,7,12,11,8,7,8,7,6,5,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,0,2,6,6,6,6,6,6,6,8,8,8,4,4,4,4,4,4,4,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,4,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,2,4,6,8,6,8,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,2,1,6,5,10,9,12,11,6,5,4,3,6,5,8,7,4,3,18,17,10,9,4,3,8,7,4,3,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,2,0,6,6,6,6,6,6,6,8,8,8,4,4,4,4,4,4,4,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,4,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,2,4,6,8,6,8,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,2,1,6,5,10,9,12,11,6,5,4,3,6,5,8,7,4,3,18,17,10,9,4,3,8,7,4,3,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,12,12,12,10,10,14,14,14,14,10,10,8,8,6,6,6,0,2,8,8,10,10,10,4,4,4,6,6,6,6,6,6,6,4,4,4,4,14,14,14,10,10,10,14,14,10,12,12,14,12,8,4,2,6,6,6,18,20,18,20,16,18,16,18,10,12,10,12,8,8,6,8,4,4,2,4,4,6,6,6,6,8,10,10,8,10,12,14,14,14,12,11,10,9,14,13,4,3,18,17,14,13,12,11,18,17,16,15,16,15,10,9,8,7,8,7,6,5,6,5,4,3,6,5,2,1,12,11,12,11,8,7,6,5,10,9,4,3,6,5,20,19,6,5,8,7,10,9,6,5,4,3,14,13,14,13,12,11,8,7,14,13,18,17,10,9,14,13,12,11,
175,175,175,175,12,12,12,10,10,14,14,14,14,10,10,8,8,6,6,6,2,0,8,8,10,10,10,4,4,4,6,6,6,6,6,6,6,4,4,4,4,14,14,14,10,10,10,14,14,10,12,12,14,12,8,4,2,6,6,6,18,20,18,20,16,18,16,18,10,12,10,12,8,8,6,8,4,4,2,4,4,6,6,6,6,8,10,10,8,10,12,14,14,14,12,11,10,9,14,13,4,3,18,17,14,13,12,11,18,17,16,15,16,15,10,9,8,7,8,7,6,5,6,5,4,3,6,5,2,1,12,11,12,11,8,7,6,5,10,9,4,3,6,5,20,19,6,5,8,7,10,9,6,5,4,3,14,13,14,13,12,11,8,7,14,13,18,17,10,9,14,13,12,11,
175,175,175,175,12,12,12,10,10,14,14,16,16,10,10,12,12,6,6,6,8,8,0,2,6,6,6,10,10,10,4,4,4,6,6,6,6,8,8,8,8,16,14,14,14,14,14,14,14,10,12,12,16,14,12,8,8,4,4,2,18,20,20,20,16,18,18,18,10,12,12,12,8,10,10,10,4,6,6,6,10,12,12,12,6,6,4,4,2,4,14,16,16,16,12,11,10,9,14,13,6,5,20,19,16,15,14,13,18,17,16,15,18,17,10,9,12,11,8,7,10,9,6,5,8,7,6,5,8,7,12,11,14,13,2,1,4,3,6,5,10,9,4,3,20,19,12,11,8,7,4,3,6,5,8,7,16,15,16,15,12,11,10,9,14,13,18,17,14,13,14,13,12,11,
175,175,175,175,12,12,12,10,10,14,14,16,16,10,10,12,12,6,6,6,8,8,2,0,6,6,6,10,10,10,4,4,4,6,6,6,6,8,8,8,8,16,14,14,14,14,14,14,14,10,12,12,16,14,12,8,8,4,4,2,18,20,20,20,16,18,18,18,10,12,12,12,8,10,10,10,4,6,6,6,10,12,12,12,6,6,4,4,2,4,14,16,16,16,12,11,10,9,14,13,6,5,20,19,16,15,14,13,18,17,16,15,18,17,10,9,12,11,8,7,10,9,6,5,8,7,6,5,8,7,12,11,14,13,2,1,4,3,6,5,10,9,4,3,20,19,12,11,8,7,4,3,6,5,8,7,16,15,16,15,12,11,10,9,14,13,18,17,14,13,14,13,12,11,
175,175,175,175,14,14,14,12,12,16,16,18,18,12,12,14,14,8,6,6,10,10,6,6,0,2,2,12,12,12,8,8,8,6,6,6,6,10,10,10,10,18,16,16,16,16,16,16,16,12,14,14,18,16,14,10,10,8,8,6,20,22,22,22,18,20,20,20,12,14,14,14,10,12,12,12,6,8,8,8,12,14,14,14,4,2,2,4,4,4,16,18,18,18,14,13,12,11,16,15,8,7,22,21,18,17,16,15,20,19,18,17,20,19,12,11,14,13,10,9,12,11,8,7,10,9,6,5,10,9,14,13,16,15,6,5,8,7,2,1,12,11,8,7,22,21,14,13,4,3,4,3,6,5,10,9,18,17,18,17,14,13,12,11,16,15,20,19,16,15,16,15,14,13,
175,175,175,175,14,14,14,12,12,16,16,18,18,12,12,14,14,8,6,6,10,10,6,6,2,0,2,12,12,12,8,8,8,6,6,6,6,10,10,10,10,18,16,16,16,16,16,16,16,12,14,14,18,16,14,10,10,8,8,6,20,22,22,22,18,20,20,20,12,14,14,14,10,12,12,12,6,8,8,8,12,14,14,14,4,2,2,4,4,4,16,18,18,18,14,13,12,11,16,15,8,7,22,21,18,17,16,15,20,19,18,17,20,19,12,11,14,13,10,9,12,11,8,7,10,9,6,5,10,9,14,13,16,15,6,5,8,7,2,1,12,11,8,7,22,21,14,13,4,3,4,3,6,5,10,9,18,17,18,17,14,13,12,11,16,15,20,19,16,15,16,15,14,13,
175,175,175,175,14,14,14,12,12,16,16,18,18,12,12,14,14,8,6,6,10,10,6,6,2,2,0,12,12,12,8,8,8,6,6,6,6,10,10,10,10,18,16,16,16,16,16,16,16,12,14,14,18,16,14,10,10,8,8,6,20,22,22,22,18,20,20,20,12,14,14,14,10,12,12,12,6,8,8,8,12,14,14,14,4,2,2,4,4,4,16,18,18,18,14,13,12,11,16,15,8,7,22,21,18,17,16,15,20,19,18,17,20,19,12,11,14,13,10,9,12,11,8,7,10,9,6,5,10,9,14,13,16,15,6,5,8,7,2,1,12,11,8,7,22,21,14,13,4,3,4,3,6,5,10,9,18,17,18,17,14,13,12,11,16,15,20,19,16,15,16,15,14,13,
175,175,175,175,14,14,14,12,12,16,16,16,16,12,12,10,10,8,8,8,4,4,10,10,12,12,12,0,2,2,8,8,8,8,8,8,8,4,4,4,4,16,16,16,12,12,12,16,16,12,14,14,16,14,10,6,2,8,8,8,20,22,20,22,18,20,18,20,12,14,12,14,10,10,8,10,6,6,4,6,2,4,4,4,8,10,12,12,10,12,14,16,16,16,14,13,12,11,16,15,6,5,20,19,16,15,14,13,20,19,18,17,18,17,12,11,10,9,10,9,8,7,8,7,6,5,8,7,4,3,14,13,14,13,10,9,8,7,12,11,2,1,8,7,22,21,4,3,10,9,12,11,8,7,4,3,16,15,16,15,14,13,10,9,16,15,20,19,12,11,16,15,14,13,
175,175,175,175,14,14,14,12,12,16,16,16,16,12,12,10,10,8,8,8,4,4,10,10,12,12,12,2,0,2,8,8,8,8,8,8,8,4,4,4,4,16,16,16,12,12,12,16,16,12,14,14,16,14,10,6,2,8,8,8,20,22,20,22,18,20,18,20,12,14,12,14,10,10,8,10,6,6,4,6,2,4,4,4,8,10,12,12,10,12,14,16,16,16,14,13,12,11,16,15,6,5,20,19,16,15,14,13,20,19,18,17,18,17,12,11,10,9,10,9,8,7,8,7,6,5,8,7,4,3,14,13,14,13,10,9,8,7,12,11,2,1,8,7,22,21,4,3,10,9,12,11,8,7,4,3,16,15,16,15,14,13,10,9,16,15,20,19,12,11,16,15,14,13,
175,175,175,175,14,14,14,12,12,16,16,16,16,12,12,10,10,8,8,8,4,4,10,10,12,12,12,2,2,0,8,8,8,8,8,8,8,4,4,4,4,16,16,16,12,12,12,16,16,12,14,14,16,14,10,6,2,8,8,8,20,22,20,22,18,20,18,20,12,14,12,14,10,10,8,10,6,6,4,6,2,4,4,4,8,10,12,12,10,12,14,16,16,16,14,13,12,11,16,15,6,5,20,19,16,15,14,13,20,19,18,17,18,17,12,11,10,9,10,9,8,7,8,7,6,5,8,7,4,3,14,13,14,13,10,9,8,7,12,11,2,1,8,7,22,21,4,3,10,9,12,11,8,7,4,3,16,15,16,15,14,13,10,9,16,15,20,19,12,11,16,15,14,13,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,4,4,8,8,8,8,8,8,0,2,2,4,4,4,4,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,2,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,4,6,6,6,4,6,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,4,3,4,3,8,7,8,7,2,1,18,17,10,9,6,5,6,5,4,3,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,4,4,8,8,8,8,8,8,2,0,2,4,4,4,4,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,2,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,4,6,6,6,4,6,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,4,3,4,3,8,7,8,7,2,1,18,17,10,9,6,5,6,5,4,3,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,4,4,8,8,8,8,8,8,2,2,0,4,4,4,4,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,2,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,4,6,6,6,4,6,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,4,3,4,3,8,7,8,7,2,1,18,17,10,9,6,5,6,5,4,3,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,6,6,6,6,6,8,8,8,4,4,4,0,2,2,2,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,4,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,2,4,6,8,6,8,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,6,5,4,3,6,5,8,7,4,3,18,17,10,9,4,3,8,7,2,1,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,6,6,6,6,6,8,8,8,4,4,4,2,0,2,2,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,4,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,2,4,6,8,6,8,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,6,5,4,3,6,5,8,7,4,3,18,17,10,9,4,3,8,7,2,1,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,6,6,6,6,6,8,8,8,4,4,4,2,2,0,2,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,4,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,2,4,6,8,6,8,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,6,5,4,3,6,5,8,7,4,3,18,17,10,9,4,3,8,7,2,1,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,10,10,10,8,8,12,12,14,14,8,8,10,10,4,4,4,6,6,6,6,6,6,6,8,8,8,4,4,4,2,2,2,0,6,6,6,6,14,12,12,12,12,12,12,12,8,10,10,14,12,10,6,6,4,4,4,16,18,18,18,14,16,16,16,8,10,10,10,6,8,8,8,2,4,4,4,8,10,10,10,2,4,6,8,6,8,12,14,14,14,10,9,8,7,12,11,4,3,18,17,14,13,12,11,16,15,14,13,16,15,8,7,10,9,6,5,8,7,4,3,6,5,4,3,6,5,10,9,12,11,6,5,4,3,6,5,8,7,4,3,18,17,10,9,4,3,8,7,2,1,6,5,14,13,14,13,10,9,8,7,12,11,16,15,12,11,12,11,10,9,
175,175,175,175,12,12,12,10,10,14,14,14,14,10,10,8,8,6,6,6,4,4,8,8,10,10,10,4,4,4,6,6,6,6,6,6,6,0,2,2,2,14,14,14,10,10,10,14,14,10,12,12,14,12,8,4,2,6,6,6,18,20,18,20,16,18,16,18,10,12,10,12,8,8,6,8,4,4,2,4,4,6,6,6,6,8,10,10,8,10,12,14,14,14,12,11,10,9,14,13,4,3,18,17,14,13,12,11,18,17,16,15,16,15,10,9,8,7,8,7,6,5,6,5,4,3,6,5,4,3,12,11,12,11,8,7,6,5,10,9,4,3,6,5,20,19,6,5,8,7,10,9,6,5,2,1,14,13,14,13,12,11,8,7,14,13,18,17,10,9,14,13,12,11,
175,175,175,175,12,12,12,10,10,14,14,14,14,10,10,8,8,6,6,6,4,4,8,8,10,10,10,4,4,4,6,6,6,6,6,6,6,2,0,2,2,14,14,14,10,10,10,14,14,10,12,12,14,12,8,4,2,6,6,6,18,20,18,20,16,18,16,18,10,12,10,12,8,8,6,8,4,4,2,4,4,6,6,6,6,8,10,10,8,10,12,14,14,14,12,11,10,9,14,13,4,3,18,17,14,13,12,11,18,17,16,15,16,15,10,9,8,7,8,7,6,5,6,5,4,3,6,5,4,3,12,11,12,11,8,7,6,5,10,9,4,3,6,5,20,19,6,5,8,7,10,9,6,5,2,1,14,13,14,13,12,11,8,7,14,13,18,17,10,9,14,13,12,11,
175,175,175,175,12,12,12,10,10,14,14,14,14,10,10,8,8,6,6,6,4,4,8,8,10,10,10,4,4,4,6,6,6,6,6,6,6,2,2,0,2,14,14,14,10,10,10,14,14,10,12,12,14,12,8,4,2,6,6,6,18,20,18,20,16,18,16,18,10,12,10,12,8,8,6,8,4,4,2,4,4,6,6,6,6,8,10,10,8,10,12,14,14,14,12,11,10,9,14,13,4,3,18,17,14,13,12,11,18,17,16,15,16,15,10,9,8,7,8,7,6,5,6,5,4,3,6,5,4,3,12,11,12,11,8,7,6,5,10,9,4,3,6,5,20,19,6,5,8,7,10,9,6,5,2,1,14,13,14,13,12,11,8,7,14,13,18,17,10,9,14,13,12,11,
